DATE_STRIN,LATITUDE,LONGITUDE,PENUMBRAL,PARTIAL ECLIPSE,DURATION
2463/3/5,6N,13E,325.5,212.5,96.1
2463/8/29,9S,81W,352.2,225.1,99.7
2464/2/23,10N,159W,322.4,178.3,-
2464/8/17,13S,116E,301.2,170.9,-
2465/2/11,15N,137E,195.8,-,-
2465/7/9,21S,26W,208.7,-,-
2465/8/7,17S,125W,161.3,-,-
2466/1/1,22N,65E,285.6,-,-
2466/6/28,23S,100E,318.7,196.2,32.2
2466/12/22,23N,16W,340.3,213.2,81.3
2467/6/18,24S,47W,349.5,216.3,72.8
2467/12/11,23N,159E,312.3,193.7,44.8
2468/6/6,24S,89W,265.1,-,-
2468/11/30,23N,79W,229.2,-,-
2469/4/26,13S,114E,277.6,20.9,-
2469/10/21,10N,116W,279.8,90.6,-
2470/4/16,10S,22W,331.3,213.2,89.8
2470/10/10,7N,161E,366.2,227.5,93
2471/4/5,7S,116E,302.4,184.6,-
2471/9/29,3N,158E,354.7,200,-
2472/2/24,11N,34E,103.6,-,-
2472/3/25,3S,127W,205.9,-,-
2472/8/19,14S,47W,96.8,-,-
2472/9/17,1S,127E,222.3,-,-
2473/2/13,14N,110W,301.1,120,-
2473/8/8,16S,121E,289.9,158.2,-
2474/2/2,17N,144W,375,231.1,96.9
2474/7/29,18S,131W,316.9,211.3,98.9
2475/1/22,19N,131W,354.5,199.5,-
2475/7/19,20S,16W,279.9,132,-
2476/1/11,21N,175E,235.5,-,-
2476/6/8,24S,2W,259.5,-,-
2476/12/1,23N,172E,257.9,90.2,-
2477/5/28,22S,22W,365.3,219.6,61.5
2477/11/21,20N,68W,317.8,205.4,83.8
2478/5/17,19S,43W,352.4,212.9,54.3
2478/11/10,17N,90E,325.5,195.9,13.3
2479/4/7,8S,5W,41.1,-,-
2479/5/6,16S,158W,238.7,-,-
2479/10/31,13N,14W,229.8,-,-
2480/3/26,4S,122E,269.5,125.1,-
2480/9/19,0S,132W,293.8,46.8,-
2481/3/16,1N,114W,325.8,212.3,95
2481/9/8,5S,171E,349.4,221.9,93.7
2482/3/5,6N,77E,324.9,181.3,-
2482/8/29,10S,4E,306.3,180.9,-
2483/2/22,11N,18E,201,-,-
2483/7/20,19S,137W,190.1,-,-
2483/8/18,14S,121E,183,-,-
2484/1/13,21N,56W,283.8,-,-
2484/7/9,22S,8W,314.5,187.6,-
2485/1/1,23N,142W,338.8,212.3,80.2
2485/6/28,23S,148W,354.2,222.4,87.8
2485/12/21,24N,29E,312.2,194.2,48.3
2486/6/17,24S,175E,283.1,-,-
2486/12/11,24N,152E,231.8,-,-
2487/5/7,16S,6E,265.1,-,-
2487/11/1,14N,125E,275.3,68.9,-
2488/4/26,14S,139W,328.1,210.3,83.7
2488/10/20,11N,51E,365.9,225.2,86.4
2489/4/16,11S,6W,304.5,189,29
2489/10/9,7N,51E,359.2,207.5,-
2490/3/7,6N,93W,88.8,-,-
2490/4/5,8S,109E,213.7,-,-
2490/9/28,4N,17E,238.2,-,-
2491/2/24,10N,127E,299.6,113.8,-
2491/8/19,13S,9E,281.6,143.5,-
2492/2/13,13N,97E,375,230.7,95.6
2492/8/8,16S,116E,317.3,211.6,99.4
2493/2/1,16N,109E,354.5,200.8,-
2493/7/29,18S,126W,289.8,150,-
2494/1/21,19N,49E,236.4,-,-
2494/6/19,24S,101W,240.4,-,-
2494/7/18,19S,71E,24.6,-,-
2494/12/12,24N,42E,256.2,85.7,-
2495/6/8,23S,120W,360,211.2,12.9
2495/12/2,22N,164E,318,204.8,81.6
2496/5/27,21S,147W,354.6,218.7,75.2
2496/11/21,20N,32W,328.4,198.4,31.1
2497/5/16,18S,90E,249.9,-,-
2497/11/10,16N,129W,239,-,-
2498/4/7,8S,3W,264.8,115.3,-
2498/9/30,4N,122E,282.4,-,-
2499/3/27,3S,122E,325.9,211.9,93.1
2499/9/19,1S,61E,346.3,218.1,85.8
2500/3/17,2N,44W,327.9,185.4,-
2500/9/9,6S,111W,310.3,188.5,-
2501/3/6,7N,99W,208.2,-,-
2501/7/31,17S,111E,168.6,-,-
2501/8/30,10S,6E,200.4,-,-
2502/1/24,18N,178W,281.9,-,-
2502/7/21,20S,115W,309.2,176.6,-
2503/1/13,21N,91E,337.4,211.6,79.6
2503/7/10,22S,112E,358.1,227,97.7
2504/1/3,23N,101W,312,194.5,50.5
2504/6/28,24S,79E,299.4,70.5,-
2504/12/22,24N,22E,233.5,-,-
2505/5/19,19S,102W,250.7,-,-
2505/11/12,17N,6E,271.4,40.3,-
2506/5/8,17S,106E,324.5,206.6,75.1
2506/11/2,14N,62W,365.6,222.8,78.8
2507/4/28,14S,127W,306.8,193.6,51
2507/10/22,11N,58W,362.6,213,34.7
2508/3/18,2N,142E,64.8,-,-
2508/4/17,12S,13W,222.4,-,-
2508/10/10,8N,95W,250.4,-,-
2509/3/8,6N,6E,297,104.6,-
2509/8/31,9S,105W,273.2,127.1,-
2510/2/25,9N,21W,374.6,230.1,93.7
2510/8/21,12S,2E,317.2,210.9,97.7
2511/2/14,13N,11W,354.5,202.5,-
2511/8/10,15S,125E,298.8,164.6,-
2512/2/3,16N,77W,237.7,-,-
2512/6/30,24S,160E,216.7,-,-
2512/7/30,17S,31W,110.6,-,-
2512/12/24,24N,88W,255,82.5,-
2513/6/19,24S,143E,353.2,200,-
2513/12/13,23N,35E,318.4,204.3,79.8
2514/6/8,23S,111E,356.2,223.3,89.1
2514/12/3,22N,156W,330.8,200.3,38.8
2515/5/29,21S,21W,261,58.4,-
2515/11/22,19N,114E,246,-,-
2516/4/18,12S,125W,258.9,102,-
2516/10/11,8N,14E,271.5,-,-
2517/4/8,7S,1W,325.8,211.1,90.2
2517/10/1,4N,51W,342.9,213.9,76
2518/3/28,3S,164W,331.2,190.1,-
2518/9/20,1S,133E,313.4,194.4,39.5
2519/3/17,2N,145E,216.6,-,-
2519/8/12,14S,2W,143.1,-,-
2519/9/10,6S,111W,214.8,-,-
2520/2/4,15N,60E,279.5,-,-
2520/7/31,17S,138E,303,163.3,-
2521/1/24,19N,36W,336,210.8,78.9
2521/7/20,20S,11E,361.1,229.9,103.3
2522/1/13,22N,128E,311.8,194.7,52.4
2522/7/10,23S,17W,313.8,117.4,-
2523/1/3,24N,109W,234.9,-,-
2523/5/30,21S,153E,233.4,-,-
2523/11/24,19N,116W,268.4,-,-
2524/5/19,19S,8W,320.3,201.7,61.8
2524/11/12,18N,176W,365.2,220.4,71
2525/5/8,18S,115E,309.2,198,66
2525/11/1,15N,169W,365,216.9,54.7
2526/4/28,15S,133W,232,-,-
2526/10/21,12N,151E,260,-,-
2527/3/19,1N,114W,293.3,91.3,-
2527/9/11,5S,139E,264.5,108.3,-
2528/3/7,5N,137W,373.9,229.1,90.8
2528/8/31,8S,113W,316.6,209.3,94.1
2529/2/24,9N,131W,354.6,204.5,-
2529/8/20,11S,14E,306.8,176.6,-
2530/2/13,12N,157E,239.3,-,-
2530/7/11,23S,62E,187.3,-,-
2530/8/10,14S,134W,153.2,-,-
2531/1/4,24N,141E,254.1,80.2,-
2531/6/30,24S,47E,344.9,185.7,-
2531/12/25,24N,94W,318.8,204,78.5
2532/6/18,23S,9E,356.9,226.5,97.9
2532/12/13,23N,79E,332.9,201.8,43.7
2533/6/8,22S,130W,271.2,98.1,-
2533/12/3,21N,4W,251.5,-,-
2534/4/29,16S,114E,251.6,82.7,-
2534/10/23,12N,97W,261.5,-,-
2535/4/19,11S,122W,325.3,209.6,85.6
2535/10/12,8N,166W,339.5,209.6,65
2536/4/7,7S,79E,335.1,195.6,-
2536/9/30,3N,15E,315.6,198.7,58.5
2537/3/27,2S,31E,226.8,-,-
2537/8/22,10S,115W,111.1,-,-
2537/9/20,2S,131E,226.8,-,-
2538/2/15,12N,61W,276.6,-,-
2538/8/11,14S,30E,295.7,146.7,-
2539/2/4,16N,164W,334.5,210.1,78.1
2539/8/1,18S,88W,363,231.3,105.3
2540/1/25,20N,4W,311.5,195,54.1
2540/7/20,21S,113W,326.4,147.7,-
2541/1/13,22N,120E,235.9,-,-
2541/6/9,22S,48E,213.4,-,-
2541/7/9,24S,136W,105.7,-,-
2541/12/4,21N,122E,266.2,-,-
2542/5/30,21S,120W,315.3,195.5,39.4
2542/11/23,20N,69E,364.9,218.3,63.1
2543/5/20,20S,2W,311.4,202.1,77.5
2543/11/12,18N,77E,366.7,219.8,65.9
2544/5/8,18S,110E,242.2,-,-
2544/10/31,15N,34E,267.2,-,-
2545/3/29,3S,129E,288.1,70.1,-
2545/9/21,1S,22E,255.9,86.1,-
2546/3/18,1N,108E,372.7,227.5,86.4
2546/9/11,4S,130E,315.6,207.1,88.7
2547/3/7,5N,111E,355.1,207.1,-
2547/9/1,8S,97W,313.7,186.4,-
2548/2/24,8N,32E,241.8,-,-
2548/7/22,21S,36W,149.3,-,-
2548/8/20,11S,122E,184.4,-,-
2549/1/14,22N,10E,253.2,78,-
2549/7/11,23S,49W,335.1,167.5,-
2550/1/4,23N,135E,319.4,203.9,77.6
2550/6/30,23S,91W,356.8,228.2,103
2550/12/25,23N,46W,334.7,202.8,46.1
2551/6/19,23S,121E,280.7,125,-
2551/12/14,22N,122W,255.6,-,-
2552/5/10,19S,4W,242.8,50.9,-
2552/6/8,21S,112W,53.8,-,-
2552/11/2,16N,150E,252.5,-,-
2553/4/29,15S,120E,324.4,207.4,78.8
2553/10/22,12N,77E,336.2,205.3,52
2554/4/19,11S,36W,339.2,201.4,-
2554/10/12,7N,105W,317.3,201.9,69.7
2555/4/8,6S,81W,238.4,-,-
2555/9/2,6S,130E,65.5,-,-
2555/10/1,2N,11E,236.6,-,-
2556/2/26,8N,178E,272.7,-,-
2556/8/22,11S,79W,287.8,126.6,-
2557/2/14,12N,69E,332.7,209,76.6
2557/8/11,15S,171E,363.9,231.1,103.8
2558/2/4,17N,135W,311.3,195.4,56.3
2558/7/31,19S,151E,337.3,170.3,-
2559/1/25,20N,11W,236.9,-,-
2559/6/21,22S,55W,189.5,-,-
2559/7/20,22S,125E,155.4,-,-
2559/12/16,22N,1W,264.6,-,-
2560/6/9,22S,129E,309.5,187.8,-
2560/12/4,22N,48W,364.8,216.6,55.9
2561/5/30,22S,117W,313.5,205.7,86.4
2561/11/23,21N,37W,367.8,221.8,73.1
2562/5/20,21S,5W,252.6,62.7,-
2562/11/12,19N,84W,272.5,-,-
2563/4/9,7S,15E,281.2,23.7,-
2563/10/3,3N,98W,247.7,58.2,-
2564/3/29,3S,5W,371.1,225.2,79.9
2564/9/21,0S,12E,314.4,204.3,81.6
2565/3/18,1N,6W,355.6,210,35.6
2565/9/11,4S,150E,319.7,194.2,4.6
2566/3/7,4N,92W,244.9,-,-
2566/8/2,19S,134W,92.9,-,-
2566/8/31,7S,18E,209.7,-,-
2567/1/26,20N,122W,252.3,75.8,-
2567/7/22,21S,145W,323.8,144.4,-
2568/1/16,21N,5E,319.9,203.9,76.7
2568/7/10,22S,167E,355.8,228.4,104.5
2569/1/4,22N,172W,336.4,203.8,48
2569/6/29,22S,13E,289.1,145.4,-
2569/12/24,22N,118E,258.9,-,-
2570/5/21,21S,120W,232.2,-,-
2570/6/19,22S,135E,106.7,-,-
2570/11/13,19N,36E,245,-,-
2571/5/11,18S,4E,322.8,204,67.9
2571/11/3,15N,42W,333.2,201.5,37.5
2572/4/29,14S,148W,343.6,207.5,45.6
2572/10/22,11N,132E,318.4,204.1,76.9
2573/4/18,10S,170E,251.2,-,-
2573/10/12,7N,110W,244.7,55,-
2574/3/8,4N,58E,267.8,-,-
2574/9/2,7S,171E,278.9,100.5,-
2575/2/26,8N,58W,330.8,207.9,74.6
2575/8/22,11S,69E,364,229.3,98.8
2576/2/15,13N,94E,311.2,196.1,59
2576/8/10,16S,54E,346.4,187.5,-
2577/2/4,17N,143W,238,-,-
2577/7/1,22S,159W,160.6,-,-
2577/7/30,19S,24E,190,-,-
2577/12/26,22N,124W,263.5,-,-
2578/6/20,23S,19E,302.9,178.4,-
2578/12/15,23N,165W,364.7,215.1,48.8
2579/6/10,23S,130E,315.2,208.5,92.9
2579/12/4,22N,154W,368.5,223.1,77.8
2580/5/30,23S,118W,263,94.7,-
2580/11/22,21N,155E,276.5,49.1,-
2581/4/20,11S,97W,272.2,-,-
2581/10/13,7N,141E,240.1,-,-
2582/4/9,7S,115W,368.7,221.9,69.7
2582/10/3,4N,107W,313,201.2,73
2583/3/29,4S,121W,356.3,213.4,53.6
2583/9/22,0N,36E,324.9,200.5,47.9
2584/3/17,0S,145E,249.3,-,-
2584/9/11,3S,88W,230.1,-,-
2585/2/5,17N,106E,251,72.4,-
2585/8/1,18S,119E,310.8,113.3,-
2586/1/26,19N,126W,320.5,203.9,75.8
2586/7/21,20S,66E,353.8,226.9,102.6
2587/1/15,21N,62E,337.9,204.6,49.2
2587/7/11,21S,95W,296.6,161.7,-
2588/1/5,22N,2W,261.2,-,-
2588/5/31,23S,125E,219.7,-,-
2588/6/29,22S,23E,140.2,-,-
2588/11/24,22N,81W,238.6,-,-
2589/5/21,21S,109W,320.5,199.4,50.5
2589/11/13,19N,163W,330.5,198.1,16.9
2590/5/10,18S,103E,347.9,213.5,65.8
2590/11/2,15N,9E,319.1,205.7,81.9
2591/4/29,14S,64E,264.6,-,-
2591/10/23,11N,126E,251.2,77.4,-
2592/3/19,1S,60W,261.3,-,-
2592/9/12,3S,60E,269.7,64.3,-
2593/3/8,4N,176E,328.7,206.3,71.4
2593/9/2,7S,33W,363.2,226.2,90.3
2594/2/26,9N,36W,311.3,197,62.5
2594/8/22,12S,45W,353.8,200.7,-
2595/2/15,13N,87E,239.7,-,-
2595/7/12,20S,98E,123.4,-,-
2595/8/11,16S,77W,216.7,-,-
2596/1/6,21N,112E,262.8,-,-
2596/7/1,22S,91W,295.3,166.9,-
2596/12/25,23N,77E,364.6,213.9,42.3
2597/6/20,23S,17E,316.4,210.5,97.3
2597/12/14,23N,88E,368.7,223.9,80.9
2598/6/10,24S,131E,273.5,119.1,-
2598/12/3,23N,34E,279.1,65.9,-
2599/5/1,14S,153E,260.8,-,-
2599/10/24,11N,18E,233.2,-,-
2600/4/20,11S,137E,365.5,217.3,53.2
2600/10/14,8N,132E,311.6,197.9,63
2601/4/9,8S,126E,357.1,216.8,67.3
2601/10/4,5N,79W,329.5,205.6,64.4
2602/3/29,4S,23E,254.2,-,-
2602/9/23,1N,165E,247.3,-,-
2603/2/18,13N,25W,249.3,67.1,-
2603/8/13,15S,21E,296.6,66.6,-
2604/2/7,16N,104E,320.9,203.7,74.5
2604/8/2,18S,38W,351,224.1,97.5
2605/1/27,18N,64W,339.4,205.6,51.1
2605/7/22,20S,156E,302.9,174.7,-
2606/1/16,20N,123W,263.5,-,-
2606/6/12,24S,12E,204.3,-,-
2606/7/12,21S,88W,166.9,-,-
2606/12/6,23N,161E,233.7,-,-
2607/6/2,23S,139E,317.3,193,-
2607/11/25,21N,75E,328.1,195.4,-
2608/5/22,20S,4W,352.1,219.1,80.7
2608/11/14,18N,117W,319.5,206.7,85.1
2609/5/11,17S,40W,278.4,-,-
2609/11/4,14N,2E,256.6,91.6,-
2610/3/31,5S,177W,253.5,-,-
2610/9/25,2N,52W,260.2,-,-
2611/3/20,0S,51E,326.2,204.3,66.6
2611/9/14,3S,137W,361.7,221.9,77.8
2612/3/9,5N,166W,311.6,198.3,66.7
2612/9/2,8S,145W,359.8,210.9,12
2613/2/27,9N,43W,241.9,-,-
2613/7/24,18S,7W,67.7,-,-
2613/8/22,13S,180E,237.8,-,-
2614/1/18,20N,13W,262.1,-,-
2614/7/13,21S,159E,286.9,153,-
2615/1/7,22N,42W,364.6,213,36
2615/7/3,23S,95W,317,211.5,99.3
2615/12/27,24N,30W,368.6,224.5,83.1
2616/6/21,24S,20E,283.3,138.6,-
2616/12/15,24N,90W,280.7,76,-
2617/5/12,17S,46E,246.3,-,-
2617/11/5,15N,107W,227.2,-,-
2618/5/1,15S,31E,361.4,211.1,11.6
2618/10/25,12N,9E,310.4,194.8,51.5
2619/4/20,12S,15E,357.8,220.4,79.1
2619/10/15,9N,164E,333.3,209.5,74.5
2620/4/9,8S,96W,260,26,-
2620/10/3,5N,57E,261.5,-,-
2621/2/28,9N,155W,246.8,58.6,-
2621/8/24,12S,79W,281.1,-,-
2622/2/18,12N,26W,321.2,203.5,72.8
2622/8/13,15S,141W,347.3,219.8,88.7
2623/2/7,15N,170E,341,206.7,53.2
2623/8/2,17S,46E,308.2,185.1,-
2624/1/27,18N,117E,265.7,-,-
2624/6/23,25S,100W,186,-,-
2624/7/22,19S,160E,188.5,-,-
2624/12/16,24N,42E,230,-,-
2625/6/12,24S,30E,313.2,184.8,-
2625/12/6,23N,49W,326.1,193.1,-
2626/6/2,22S,108W,355.8,223.9,91.7
2626/11/25,20N,116E,319.7,207.3,87.3
2627/5/22,19S,142W,292.1,8,-
2627/11/15,17N,124W,260.8,101.1,-
2628/4/10,9S,68E,243.7,-,-
2628/10/5,6N,165W,250.7,-,-
2629/3/31,4S,72W,323.3,201.6,59.5
2629/9/24,1N,117E,359.7,216.7,60.2
2630/3/20,0N,67E,312.1,199.9,71.7
2630/9/13,4S,114E,364.3,218.5,59
2631/3/10,5N,172W,245,17.7,-
2631/9/2,9S,74E,254.8,-,-
2632/1/29,17N,137W,261.1,-,-
2632/7/23,19S,49E,277.6,136.4,-
2633/1/17,20N,162W,364.5,212.2,29.9
2633/7/13,22S,154E,317.1,211.5,99.1
2634/1/6,23N,150W,368.3,224.7,84.7
2634/7/3,24S,88W,292.7,155.3,-
2634/12/26,24N,146E,281.5,82.4,-
2635/5/24,20S,58W,228,-,-
2635/6/22,25S,108E,70,-,-
2635/11/16,18N,127E,222.2,-,-
2635/12/16,25N,27W,28.1,-,-
2636/5/12,18S,73W,356.1,202.9,-
2636/11/5,15N,115W,309.3,191.8,37.5
2637/5/1,15S,95W,358.4,223.5,88.5
2637/10/25,13N,46E,336.6,212.6,81.5
2638/4/20,12S,146E,266.4,70.4,-
2638/10/15,9N,53W,273.4,-,-
2639/3/11,5N,75E,243.5,44.2,-
2639/9/4,8S,180E,264.8,-,-
2640/2/29,8N,155W,321.3,202.8,69.8
2640/8/23,11S,113E,343,214.5,76.1
2641/2/17,11N,45E,342.7,208.1,56.7
2641/8/13,14S,64W,312.5,193.3,30.6
2642/2/7,15N,3W,268.2,-,-
2642/7/4,24S,148E,163.4,-,-
2642/8/2,16S,48E,207,-,-
2642/12/28,24N,78W,227.2,-,-
2643/6/24,24S,78W,307.8,173.8,-
2643/12/17,24N,175W,324.3,191.5,-
2644/6/12,23S,149E,359,227.7,99.4
2644/12/6,22N,12W,319.7,207.6,88.8
2645/6/1,21S,119E,305.2,89.8,-
2645/11/25,20N,109E,264.1,107.7,-
2646/4/22,13S,45W,231.6,-,-
2646/10/16,10N,80E,241.4,-,-
2647/4/11,9S,167E,320,198.2,48.5
2647/10/5,5N,10E,357.4,210.9,31.3
2648/3/31,4S,60W,312.9,201.8,76.9
2648/9/23,0N,10E,367.7,223.9,77.4
2649/3/20,1N,61E,248.8,44.7,-
2649/9/13,5S,33W,268.6,-,-
2650/2/8,14N,100E,259.7,-,-
2650/8/4,16S,62W,267.6,116.2,-
2651/1/28,18N,79E,364.1,211.2,20.2
2651/7/24,20S,42E,316.6,210.4,96.5
2652/1/17,21N,89E,367.7,224.9,86
2652/7/13,22S,163E,301.3,169.3,-
2653/1/5,23N,20E,282,87.7,-
2653/6/3,21S,160W,204.8,-,-
2653/7/3,24S,6E,126.9,-,-
2653/11/27,20N,0W,218.2,-,-
2653/12/26,25N,156W,47.5,-,-
2654/5/23,20S,174W,349.4,191.8,-
2654/11/16,18N,120E,308.6,189.2,18.5
2655/5/12,18S,158E,358.6,226.1,96
2655/11/6,16N,73W,339.4,214.9,86.2
2656/4/30,16S,30E,273.3,97.8,-
2656/10/25,13N,165W,283,-,-
2657/3/22,0N,53W,239.1,-,-
2657/9/14,4S,77E,247.4,-,-
2658/3/11,4N,77E,321.2,201.9,65.7
2658/9/4,7S,5E,338.1,208,57.7
2659/3/1,7N,78W,344.5,209.9,61.2
2659/8/24,11S,176W,315.8,199.6,59.9
2660/2/18,11N,123W,271.3,-,-
2660/7/14,23S,37E,135.3,-,-
2660/8/13,13S,65W,222.7,-,-
2661/1/7,23N,160E,224.8,-,-
2661/7/4,23S,175E,301.2,160,-
2661/12/27,24N,59E,322.8,190.2,-
2662/6/23,23S,48E,361.5,230.3,104
2662/12/17,23N,141W,319.6,207.8,89.8
2663/6/12,22S,21E,317.7,126.1,-
2663/12/7,22N,20W,266.7,112.4,-
2664/5/2,17S,157W,216.8,-,-
2664/6/1,21S,3E,51.5,-,-
2664/10/27,14N,36W,232.7,-,-
2665/4/21,13S,48E,316.1,193.8,28.5
2665/10/16,9N,98W,354.9,204.7,-
2666/4/11,8S,176E,313.8,203.9,82.3
2666/10/5,5N,96W,370.1,227.7,88.3
2667/4/1,3S,64W,253.8,65.7,-
2667/9/24,0S,142W,279.4,60.5,-
2668/2/20,10N,23W,257.4,-,-
2668/8/14,13S,174W,256.9,90.3,-
2669/2/8,15N,41W,363.5,210,-
2669/8/4,17S,70W,315.4,208.2,91.3
2670/1/28,18N,32W,367.1,225.1,87.3
2670/7/24,20S,55E,309.3,181.4,-
2671/1/17,22N,106W,282,91.4,-
2671/6/14,22S,99E,175,-,-
2671/7/14,23S,95W,165.3,-,-
2671/12/8,21N,129W,215.1,-,-
2672/1/6,24N,74E,57.9,-,-
2672/6/2,22S,87E,341.3,177.8,-
2672/11/27,21N,7W,308.1,187.1,-
2673/5/22,21S,52E,358.4,227.8,101.2
2673/11/16,19N,166E,342,216.8,89.6
2674/5/12,19S,84W,280.2,119.3,-
2674/11/5,17N,82E,291.1,46.8,-
2675/4/2,4S,178W,233.3,-,-
2675/5/1,17S,52E,59.7,-,-
2675/9/26,0N,28W,229.9,-,-
2676/3/22,0S,48W,320.6,200.3,59.1
2676/9/14,3S,105W,332.9,200.9,26.2
2677/3/11,3N,160E,346.6,212.2,67
2677/9/3,7S,70E,318.3,204.3,75.2
2678/2/28,7N,119E,275.4,-,-
2678/7/26,21S,73W,96.2,-,-
2678/8/24,10S,179W,236.2,-,-
2679/1/18,22N,38E,222.7,-,-
2679/7/15,22S,68E,293.3,142,-
2680/1/8,23N,68W,321.3,189.2,-
2680/7/4,23S,51W,363,231.3,105.3
2680/12/27,23N,89E,319.4,207.9,90.4
2681/6/23,23S,76W,329.1,153.2,-
2681/12/17,22N,149W,268.6,115.4,-
2682/5/13,20S,94E,198.9,-,-
2682/6/12,22S,98W,122.4,-,-
2682/11/7,17N,154W,225,-,-
2683/5/3,16S,70W,311.5,188.3,-
2683/10/27,13N,152E,352.5,198.6,-
2684/4/21,12S,54E,314.7,206,87.4
2684/10/15,9N,156E,371.6,230.3,95.2
2685/4/11,8S,173E,259.4,83.5,-
2685/10/4,4N,106E,288.2,95.5,-
2686/3/2,6N,145W,253.9,-,-
2686/8/25,9S,72E,245.6,51.8,-
2687/2/19,11N,159W,362.5,208.3,-
2687/8/15,14S,177E,313.7,205,83.4
2688/2/8,15N,153W,366.4,225.4,88.9
2688/8/4,17S,54W,316.3,191.4,-
2689/1/27,19N,128E,282,95.3,-
2689/6/25,22S,1E,133.8,-,-
2689/7/24,21S,164E,195.9,-,-
2689/12/18,22N,101E,212.9,-,-
2690/1/17,22N,57W,65.3,-,-
2690/6/14,23S,11W,331.4,159.2,-
2690/12/8,22N,135W,307.9,185.5,-
2691/6/3,22S,52W,357.5,228.6,104
2691/11/27,21N,44E,344.2,218.2,91.8
2692/5/22,21S,163E,287.1,137.7,-
2692/11/16,20N,32W,297.6,72,-
2693/4/12,8S,58E,226,-,-
2693/5/12,20S,66W,100.1,-,-
2693/10/6,4N,135W,212.2,-,-
2694/4/2,5S,172W,319.7,198,49
2694/9/25,1N,144E,327.6,193.3,-
2695/3/22,1S,40E,348.9,214.8,73.3
2695/9/15,3S,46W,320,207.6,84.8
2696/3/11,3N,2E,280.3,-,-
2696/9/3,6S,65E,247.6,71.8,-
2697/1/29,19N,84W,220.4,-,-
2697/7/26,20S,38W,283.9,118.4,-
2698/1/18,21N,164E,319.9,188.4,-
2698/7/15,21S,151W,363.5,230.7,102.9
2699/1/8,22N,42W,319.2,207.9,90.8
2699/7/4,22S,172W,339.3,174.3,-
2699/12/28,22N,81E,270.1,117.5,-
2700/5/25,22S,13W,176.9,-,-
2700/6/23,22S,161E,164.2,-,-
2700/11/18,20N,87E,218,-,-
2701/5/14,19S,175E,306.2,181.4,-
2701/11/7,17N,40E,350.3,192.7,-
2702/5/4,16S,66W,315.7,208,92.1
2702/10/27,13N,46E,372.5,231.8,99.4
2703/4/23,12S,52E,266,101,-
2703/10/17,8N,8W,295,116.3,-
2704/3/13,2N,95E,248.7,-,-
2704/9/6,5S,43W,233.9,-,-
2704/10/5,3N,172W,63.8,-,-
2705/3/2,7N,83E,361.1,206.2,-
2705/8/26,10S,63E,311.5,200.7,72
2706/2/19,12N,86E,365.6,225.7,90.7
2706/8/16,14S,162W,322.5,199.6,45.8
2707/2/9,16N,1E,282.2,99.5,-
2707/7/7,21S,97W,63.4,-,-
2707/8/5,18S,63E,221.3,-,-
2707/12/31,22N,29W,211.4,-,-
2708/1/29,20N,172E,71.1,-,-
2708/6/25,23S,108W,319.9,135.1,-
2708/12/19,23N,97E,307.9,184.2,-
2709/6/14,23S,155W,355.9,228.1,104.1
2709/12/9,23N,79W,346.2,219.3,93.4
2710/6/3,23S,53E,293.7,153.6,-
2710/11/28,22N,148W,302.8,86.6,-
2711/4/25,12S,64W,216.9,-,-
2711/5/24,22S,178E,129.8,-,-
2711/10/18,8N,115E,195.2,-,-
2712/4/13,9S,67E,318.2,194.7,30
2712/10/6,5N,30E,322.5,185.7,-
2713/4/3,5S,78W,351.4,217.8,80.1
2713/9/26,1N,163W,321.1,209.8,90.9
2714/3/23,2S,113W,286.3,-,-
2714/9/16,2S,52W,257.3,99.1,-
2715/2/10,16N,153E,217.3,-,-
2715/8/7,17S,144W,273.1,84.7,-
2716/1/30,18N,36E,318.4,187.6,-
2716/7/26,19S,110E,363,228.4,96.4
2717/1/19,20N,173W,318.9,207.9,91.2
2717/7/15,21S,92E,348.2,191.3,-
2718/1/9,21N,49W,271.2,118.6,-
2718/6/5,24S,119W,148.9,-,-
2718/7/4,22S,61E,196.5,-,-
2718/11/30,23N,33W,212.5,-,-
2719/5/25,21S,61E,300.1,172.7,-
2719/11/19,20N,74W,348.3,187.3,-
2720/5/14,19S,176E,316.5,209.7,95.8
2720/11/7,16N,66W,372.9,232.6,102
2721/5/4,15S,67W,272.9,117.1,-
2721/10/27,12N,123W,300.2,130.9,-
2722/3/25,3S,22W,241.7,-,-
2722/9/17,1S,159W,222.2,-,-
2722/10/16,7N,69E,101.4,-,-
2723/3/14,3N,32W,358.9,202.9,-
2723/9/7,6S,52W,308.9,195.8,56.2
2724/3/2,8N,33W,364.8,226.2,92.8
2724/8/26,10S,88E,327.9,206.3,67.5
2725/2/19,12N,126W,282.7,104.8,-
2725/8/16,15S,39W,242.9,-,-
2726/1/10,21N,161W,210.1,-,-
2726/2/8,16N,42E,78,-,-
2726/7/6,22S,156E,306.2,100.2,-
2726/12/31,23N,32W,308.2,183.4,-
2727/6/25,23S,103E,353.5,226.3,101.2
2727/12/20,23N,158E,348,220.3,94.5
2728/6/14,24S,57W,299.8,167.2,-
2728/12/8,23N,95E,306.8,95.9,-
2729/5/5,15S,176E,205.6,-,-
2729/6/3,24S,63E,154.7,-,-
2729/10/29,12N,3E,178.9,-,-
2730/4/25,13S,52W,316.1,190.3,-
2730/10/18,9N,86W,317.5,178.3,-
2731/4/14,9S,167E,353.9,221,87
