DATE_STRIN,ECLIPSE_TYPE,MAGNITUD,LATITUDE,LONGITUDE,DURATION,EVENT
2510/8/6,Pe,0.0362,62.6N,56.5W,,solar_eclipse
2510/9/4,P,0.4003,61.2S,130.0W,,solar_eclipse
2511/1/30,T,1.0157,68.1S,39.5W,00m57s,solar_eclipse
2511/7/26,A,0.9899,62.1N,146.2E,00m45s,solar_eclipse
2512/1/20,A,0.97,31.9S,103.6E,03m02s,solar_eclipse
2512/7/14,T,1.051,18.1N,56.5W,04m47s,solar_eclipse
2513/1/8,A,0.924,7.0N,39.7E,10m25s,solar_eclipse
2513/7/4,T,1.0729,29.6S,48.0E,06m09s,solar_eclipse
2513/12/28,P,0.6587,65.4N,38.8E,,solar_eclipse
2514/5/25,P,0.9507,68.5N,123.2E,,solar_eclipse
2514/11/17,P,0.8818,69.3S,78.9E,,solar_eclipse
2515/5/15,A,0.9722,36.0N,149.4E,02m57s,solar_eclipse
2515/11/7,T,1.0459,34.4S,33.9E,03m53s,solar_eclipse
2516/5/3,A,0.9377,10.9S,126.7E,08m28s,solar_eclipse
2516/10/27,T,1.056,8.8N,160.5E,05m11s,solar_eclipse
2517/4/22,P,0.6669,71.2S,166.8E,,solar_eclipse
2517/10/16,P,0.7823,71.6N,3.1W,,solar_eclipse
2518/3/12,T,1.0071,59.1N,176.7E,00m31s,solar_eclipse
2518/9/6,A,0.9458,54.9S,4.8W,04m54s,solar_eclipse
2519/3/2,T,1.0511,4.2N,12.9W,04m42s,solar_eclipse
2519/8/26,A,0.946,1.4N,12.7E,07m08s,solar_eclipse
2520/2/20,T,1.0353,38.7S,122.7E,02m54s,solar_eclipse
2520/8/14,A,0.9784,49.7N,12.9W,01m57s,solar_eclipse
2521/2/8,P,0.6039,70.5S,67.4E,,solar_eclipse
2521/7/5,P,0.5492,67.4S,54.7W,,solar_eclipse
2521/8/4,P,0.4141,69.9N,24.8W,,solar_eclipse
2521/12/30,P,0.8642,66.8N,132.5E,,solar_eclipse
2522/6/25,T,1.0769,6.6S,53.5E,07m12s,solar_eclipse
2522/12/19,A,0.9289,2.0S,140.4E,09m58s,solar_eclipse
2523/6/15,T,1.0453,37.5N,166.2E,03m56s,solar_eclipse
2523/12/8,A,0.9774,42.4S,67.5E,02m08s,solar_eclipse
2524/6/3,P,0.8873,64.5N,144.5W,,solar_eclipse
2524/11/26,P,0.9778,63.8S,117.4E,,solar_eclipse
2525/4/23,P,0.8646,61.8S,101.6W,,solar_eclipse
2525/10/18,T,1.0396,52.7N,152.5W,02m39s,solar_eclipse
2526/4/13,A,0.9583,7.1S,175.8W,04m35s,solar_eclipse
2526/10/7,H,1.007,7.5N,33.0W,00m40s,solar_eclipse
2527/4/2,H,1.0086,27.3N,48.1E,00m45s,solar_eclipse
2527/9/26,A,0.9559,27.9S,158.9W,04m25s,solar_eclipse
2528/2/21,Pe,0.0218,61.8S,111.1E,,solar_eclipse
2528/3/21,P,0.803,61.1N,122.0E,,solar_eclipse
2528/9/14,P,0.5192,61.0S,120.2E,,solar_eclipse
2529/2/10,T,1.0143,64.3S,170.7W,00m53s,solar_eclipse
2529/8/5,A,0.991,62.9N,53.9E,00m39s,solar_eclipse
2530/1/30,A,0.9678,29.3S,21.0W,03m14s,solar_eclipse
2530/7/25,T,1.0538,20.2N,164.6W,04m50s,solar_eclipse
2531/1/19,A,0.9228,7.9N,82.4W,10m17s,solar_eclipse
2531/7/15,T,1.075,23.8S,65.5W,06m25s,solar_eclipse
2532/1/8,P,0.676,64.4N,91.4W,,solar_eclipse
2532/6/5,P,0.8224,67.5N,1.3E,,solar_eclipse
2532/7/4,Pb,0.104,64.9S,27.8E,,solar_eclipse
2532/11/28,P,0.8553,68.3S,57.0W,,solar_eclipse
2533/5/25,A,0.9712,42.6N,44.8E,02m56s,solar_eclipse
2533/11/17,T,1.0448,38.9S,91.5W,03m43s,solar_eclipse
2534/5/14,A,0.9402,4.1S,21.9E,08m23s,solar_eclipse
2534/11/7,T,1.0522,3.9N,34.0E,04m58s,solar_eclipse
2535/5/3,P,0.7691,70.4S,47.1E,,solar_eclipse
2535/10/28,P,0.8388,70.9N,136.3W,,solar_eclipse
2536/3/23,T,1.0115,65.3N,42.0E,00m46s,solar_eclipse
2536/9/16,A,0.9385,67.2S,131.1W,04m48s,solar_eclipse
2537/3/12,T,1.0542,9.5N,142.2W,04m53s,solar_eclipse
2537/9/5,A,0.9446,6.7S,89.6W,07m11s,solar_eclipse
2538/3/2,T,1.0357,33.6S,6.5W,03m01s,solar_eclipse
2538/8/25,A,0.9806,40.7N,119.1W,01m52s,solar_eclipse
2539/2/20,P,0.6153,71.3S,71.7W,,solar_eclipse
2539/7/16,P,0.4143,68.3S,176.3W,,solar_eclipse
2539/8/15,P,0.5548,70.8N,146.7W,,solar_eclipse
2540/1/10,P,0.8483,67.9N,1.3E,,solar_eclipse
2540/7/5,T,1.076,12.4S,60.6W,07m04s,solar_eclipse
2540/12/29,A,0.9295,1.0S,19.0E,09m57s,solar_eclipse
2541/6/25,T,1.0437,33.5N,58.6E,03m58s,solar_eclipse
2541/12/18,A,0.9788,42.8S,54.7W,02m01s,solar_eclipse
2542/6/14,A,0.9737,74.8N,113.4E,01m30s,solar_eclipse
2542/12/8,T-,1.0072,64.7S,21.0W,-,solar_eclipse
2543/5/5,P,0.7648,62.3S,145.1E,,solar_eclipse
2543/10/29,Tn,1.0316,58.7N,91.9E,02m02s,solar_eclipse
2544/4/23,A,0.9635,6.3S,74.0E,04m05s,solar_eclipse
2544/10/17,H,1.0006,5.9N,149.2W,00m04s,solar_eclipse
2545/4/12,H,1.0149,29.4N,69.8W,01m17s,solar_eclipse
2545/10/7,A,0.9514,29.1S,94.4E,04m54s,solar_eclipse
2546/4/2,P,0.8647,61.2N,11.0W,,solar_eclipse
2546/9/26,P,0.6285,61.0S,8.5E,,solar_eclipse
2547/2/21,T,1.0132,61.1S,59.6E,00m50s,solar_eclipse
2547/8/16,A,0.991,63.0N,38.6W,00m37s,solar_eclipse
2548/2/10,A,0.9662,26.3S,144.9W,03m23s,solar_eclipse
2548/8/5,Tm,1.0556,21.4N,86.6E,04m49s,solar_eclipse
2549/1/30,A,0.9223,9.4N,156.1E,10m00s,solar_eclipse
2549/7/25,T,1.0761,19.5S,178.5W,06m30s,solar_eclipse
2550/1/19,P,0.6914,63.5N,138.2E,,solar_eclipse
2550/6/16,P,0.684,66.4N,118.1W,,solar_eclipse
2550/7/15,P,0.2366,64.0S,91.6W,,solar_eclipse
2550/12/9,P,0.839,67.2S,165.7E,,solar_eclipse
2551/6/5,A,0.9699,49.0N,56.1W,02m55s,solar_eclipse
2551/11/29,T,1.0438,42.3S,142.3E,03m34s,solar_eclipse
2552/5/24,A,0.9425,2.5N,80.5W,08m09s,solar_eclipse
2552/11/17,T,1.0485,0.3S,93.9W,04m42s,solar_eclipse
2553/5/13,P,0.88,69.5S,70.8W,,solar_eclipse
2553/11/7,P,0.8858,70.2N,89.7E,,solar_eclipse
2554/4/3,T,1.0153,71.5N,102.2W,00m56s,solar_eclipse
2554/9/28,P,0.8994,72.3S,76.0E,,solar_eclipse
2555/3/24,T,1.0574,15.2N,90.0E,05m04s,solar_eclipse
2555/9/17,A,0.9429,14.8S,165.9E,07m10s,solar_eclipse
2556/3/12,T,1.0362,28.1S,134.7W,03m10s,solar_eclipse
2556/9/5,A,0.9823,32.2N,132.5E,01m48s,solar_eclipse
2557/3/2,P,0.6361,71.8S,150.5E,,solar_eclipse
2557/7/27,P,0.2835,69.3S,60.9E,,solar_eclipse
2557/8/25,P,0.687,71.4N,89.1E,,solar_eclipse
2558/1/20,P,0.8326,69.0N,130.4W,,solar_eclipse
2558/7/17,T,1.0742,19.2S,175.0W,06m43s,solar_eclipse
2559/1/9,A,0.9308,0.6N,103.4W,09m43s,solar_eclipse
2559/7/6,Tm,1.0412,28.4N,48.9W,03m55s,solar_eclipse
2559/12/30,A,0.9808,42.2S,177.9W,01m50s,solar_eclipse
2560/6/25,A,0.9754,86.4N,91.3E,01m35s,solar_eclipse
2560/12/18,T,1.0184,73.6S,153.6W,00m55s,solar_eclipse
2561/5/15,P,0.6534,63.1S,33.6E,,solar_eclipse
2561/11/8,P,0.966,62.5N,31.3W,,solar_eclipse
2562/5/4,A,0.9686,6.5S,34.5W,03m35s,solar_eclipse
2562/10/29,A,0.9943,4.6N,92.7E,00m35s,solar_eclipse
2563/4/24,T,1.0213,31.1N,174.8E,01m49s,solar_eclipse
2563/10/18,A,0.9467,30.7S,14.2W,05m26s,solar_eclipse
2564/4/12,P,0.9373,61.5N,142.5W,,solar_eclipse
2564/10/6,P,0.7266,61.1S,105.2W,,solar_eclipse
2565/3/3,T,1.0121,58.7S,68.8W,00m46s,solar_eclipse
2565/8/27,A,0.99,63.0N,129.3W,00m39s,solar_eclipse
2566/2/21,A,0.965,22.9S,91.8E,03m30s,solar_eclipse
2566/8/16,T,1.0569,21.8N,22.8W,04m47s,solar_eclipse
2567/2/10,A,0.9223,11.4N,35.2E,09m37s,solar_eclipse
2567/8/6,T,1.0762,16.5S,68.5E,06m26s,solar_eclipse
2568/1/30,P,0.7106,62.7N,8.6E,,solar_eclipse
2568/6/26,P,0.5426,65.5N,123.7E,,solar_eclipse
2568/7/25,P,0.3666,63.3S,149.0E,,solar_eclipse
2568/12/19,P,0.8284,66.2S,27.6E,,solar_eclipse
2569/6/15,A,0.968,54.8N,153.7W,02m56s,solar_eclipse
2569/12/9,T,1.0431,44.7S,15.8E,03m27s,solar_eclipse
2570/6/5,A,0.9446,8.7N,179.4E,07m48s,solar_eclipse
2570/11/29,T,1.0449,3.4S,137.1E,04m25s,solar_eclipse
2571/5/25,A,0.952,57.9S,169.4E,04m21s,solar_eclipse
2571/11/18,P,0.9196,69.2N,45.7W,,solar_eclipse
2572/4/13,P,0.9902,71.5N,81.8E,,solar_eclipse
2572/10/8,P,0.8031,72.0S,44.8W,,solar_eclipse
2573/4/3,T,1.0606,21.4N,35.9W,05m13s,solar_eclipse
2573/9/27,A,0.9411,22.7S,59.4E,07m06s,solar_eclipse
2574/3/24,T,1.0371,22.3S,98.3E,03m21s,solar_eclipse
2574/9/16,A,0.9835,24.0N,22.4E,01m45s,solar_eclipse
2575/3/13,P,0.6646,72.1S,13.8E,,solar_eclipse
2575/8/7,P,0.1541,70.1S,62.9W,,solar_eclipse
2575/9/5,P,0.8125,71.9N,37.0W,,solar_eclipse
2576/2/1,P,0.8161,70.0N,97.6E,,solar_eclipse
2576/7/27,T,1.0714,26.9S,69.5E,06m12s,solar_eclipse
2577/1/20,A,0.9326,2.8N,133.7E,09m18s,solar_eclipse
2577/7/16,T,1.0382,22.5N,156.8W,03m47s,solar_eclipse
2578/1/9,A,0.9831,40.7S,57.7E,01m37s,solar_eclipse
2578/7/6,A,0.9753,78.8N,61.1E,01m45s,solar_eclipse
2578/12/29,T,1.0201,77.9S,61.6E,01m02s,solar_eclipse
2579/5/26,P,0.532,63.9S,76.4W,,solar_eclipse
2579/11/20,P,0.9182,63.3N,166.5W,,solar_eclipse
2580/5/14,A,0.9735,7.9S,141.9W,03m05s,solar_eclipse
2580/11/8,A,0.9883,3.4N,27.1W,01m15s,solar_eclipse
2581/5/4,T,1.0276,32.0N,61.3E,02m22s,solar_eclipse
2581/10/28,A,0.9422,32.6S,124.3W,06m00s,solar_eclipse
2582/4/23,Tn,1.0462,62.8N,91.1E,02m17s,solar_eclipse
2582/10/17,P,0.8128,61.4S,138.8E,,solar_eclipse
2583/3/15,T,1.0109,57.4S,166.2E,00m42s,solar_eclipse
2583/9/7,P,0.9596,61.3N,150.8E,,solar_eclipse
2584/3/3,A,0.9643,19.6S,29.8W,03m36s,solar_eclipse
2584/8/26,T,1.0573,21.4N,134.0W,04m43s,solar_eclipse
2585/2/20,A,0.923,13.8N,84.3W,09m11s,solar_eclipse
2585/8/16,T,1.0753,14.7S,44.5W,06m16s,solar_eclipse
2586/2/9,P,0.7319,62.0N,120.6W,,solar_eclipse
2586/7/7,P,0.3957,64.5N,7.2E,,solar_eclipse
2586/8/6,P,0.4975,62.6S,30.2E,,solar_eclipse
2586/12/31,P,0.8243,65.1S,111.3W,,solar_eclipse
2587/6/27,A,0.9656,59.9N,113.1E,02m58s,solar_eclipse
2587/12/20,T,1.0428,45.6S,111.5W,03m22s,solar_eclipse
2588/6/15,A,0.9463,14.3N,81.1E,07m21s,solar_eclipse
2588/12/9,T,1.0416,5.6S,7.2E,04m07s,solar_eclipse
2589/6/4,A,0.96,42.8S,58.6E,04m10s,solar_eclipse
2589/11/29,P,0.9447,68.2N,178.3E,,solar_eclipse
2590/4/25,P,0.9167,70.9N,50.1W,,solar_eclipse
2590/10/19,P,0.718,71.5S,167.0W,,solar_eclipse
2591/4/14,T,1.0637,27.7N,160.0W,05m19s,solar_eclipse
2591/10/8,A,0.9393,30.2S,49.1W,07m00s,solar_eclipse
2592/4/3,T,1.0378,16.3S,26.7W,03m32s,solar_eclipse
2592/9/26,A,0.9844,16.4N,90.2W,01m42s,solar_eclipse
2593/3/24,P,0.7045,72.1S,120.7W,,solar_eclipse
2593/8/17,Pe,0.0303,70.8S,171.9E,,solar_eclipse
2593/9/16,P,0.9285,72.2N,165.1W,,solar_eclipse
2594/2/11,P,0.7951,70.9N,34.1W,,solar_eclipse
2594/8/7,T,1.0676,35.6S,47.4W,05m32s,solar_eclipse
2595/1/31,A,0.9352,5.9N,10.9E,08m42s,solar_eclipse
2595/7/28,T,1.0343,15.8N,94.8E,03m30s,solar_eclipse
2596/1/20,A,0.9862,38.3S,67.6W,01m20s,solar_eclipse
2596/7/16,A,0.9741,69.4N,32.6W,02m00s,solar_eclipse
2597/1/9,T,1.0219,80.8S,94.3W,01m08s,solar_eclipse
2597/6/6,P,0.4029,64.8S,174.7E,,solar_eclipse
2597/7/5,Pb,0.0437,67.4N,99.2E,,solar_eclipse
2597/11/30,P,0.8814,64.1N,56.4E,,solar_eclipse
2598/5/26,A,0.9782,10.6S,112.1E,02m34s,solar_eclipse
2598/11/19,A,0.9825,2.6N,148.8W,01m57s,solar_eclipse
2599/5/15,T,1.0337,32.0N,50.2W,02m56s,solar_eclipse
2599/11/9,A,0.9379,34.5S,123.9E,06m35s,solar_eclipse
2600/5/5,T,1.0552,68.5N,2.2E,02m57s,solar_eclipse
2600/10/29,P,0.8863,61.8S,20.3E,,solar_eclipse
2601/3/26,T,1.0091,58.0S,45.6E,00m35s,solar_eclipse
2601/9/18,P,0.8541,61.1N,32.1E,,solar_eclipse
2602/3/15,A,0.9638,16.4S,150.0W,03m41s,solar_eclipse
2602/9/8,T,1.0572,20.6N,113.3E,04m39s,solar_eclipse
2603/3/5,A,0.9243,16.3N,158.1E,08m45s,solar_eclipse
2603/8/28,T,1.0737,13.9S,158.4W,06m02s,solar_eclipse
2604/2/22,P,0.7609,61.5N,111.5E,,solar_eclipse
2604/7/19,P,0.2509,63.7N,108.8W,,solar_eclipse
2604/8/17,P,0.6216,62.0S,89.1W,,solar_eclipse
2605/1/11,P,0.8207,64.2S,110.0E,,solar_eclipse
2605/7/8,A,0.9626,64.0N,24.0E,03m03s,solar_eclipse
2606/1/1,T,1.0428,45.3S,120.5E,03m20s,solar_eclipse
2606/6/27,A,0.9477,19.3N,15.0W,06m52s,solar_eclipse
2606/12/21,T,1.0387,6.7S,123.7W,03m50s,solar_eclipse
2607/6/16,A,0.9664,32.6S,47.0W,03m47s,solar_eclipse
2607/12/11,P,0.9607,67.1N,41.5E,,solar_eclipse
2608/5/6,P,0.8288,70.1N,179.4W,,solar_eclipse
2608/6/4,Pb,0.0294,67.5S,168.1W,,solar_eclipse
2608/10/30,P,0.6469,70.8S,69.0E,,solar_eclipse
2609/4/26,T,1.0665,34.2N,78.2E,05m23s,solar_eclipse
2609/10/19,A,0.9375,37.4S,159.2W,06m53s,solar_eclipse
2610/4/15,T,1.0387,10.2S,150.0W,03m44s,solar_eclipse
2610/10/9,A,0.9849,9.2N,155.4E,01m41s,solar_eclipse
2611/4/5,P,0.7564,71.9S,107.3E,,solar_eclipse
2611/9/28,T,1.028,69.6N,39.6E,01m42s,solar_eclipse
2612/2/23,P,0.7697,71.6N,165.6W,,solar_eclipse
2612/8/18,T,1.0629,45.2S,166.8W,04m45s,solar_eclipse
2613/2/11,A,0.9382,9.6N,111.8W,08m00s,solar_eclipse
2613/8/8,T,1.03,8.7N,14.5W,03m07s,solar_eclipse
2614/2/1,A,0.9897,35.0S,166.3E,01m00s,solar_eclipse
2614/7/28,A,0.9721,60.2N,132.0W,02m21s,solar_eclipse
2615/1/21,T,1.0241,81.6S,99.5E,01m17s,solar_eclipse
2615/6/18,P,0.2689,65.7S,66.4E,,solar_eclipse
2615/7/18,P,0.1869,68.4N,8.1W,,solar_eclipse
2615/12/12,P,0.8524,65.1N,82.1W,,solar_eclipse
2616/6/6,A,0.9824,14.5S,6.3E,02m04s,solar_eclipse
2616/12/1,A,0.9772,2.1N,88.0E,02m39s,solar_eclipse
2617/5/26,T,1.0394,31.0N,160.5W,03m30s,solar_eclipse
2617/11/20,A,0.9339,36.2S,11.0E,07m11s,solar_eclipse
2618/5/16,T,1.0612,70.9N,97.2W,03m24s,solar_eclipse
2618/11/9,A-,0.9474,62.4S,100.7W,-,solar_eclipse
2619/4/6,P,0.9781,61.2S,60.7W,,solar_eclipse
2619/9/30,P,0.762,61.2N,89.2W,,solar_eclipse
2620/3/26,A,0.9636,13.7S,92.2E,03m46s,solar_eclipse
2620/9/18,T,1.0565,19.4N,1.6W,04m35s,solar_eclipse
2621/3/15,A,0.926,18.9N,42.7E,08m20s,solar_eclipse
2621/9/8,T,1.0713,14.1S,86.8E,05m45s,solar_eclipse
2622/3/4,P,0.7963,61.2N,15.3W,,solar_eclipse
2622/7/30,Pe,0.1039,63.0N,136.4E,,solar_eclipse
2622/8/28,P,0.7425,61.6S,151.5E,,solar_eclipse
2623/1/22,P,0.8199,63.3S,29.1W,,solar_eclipse
2623/7/19,A,0.9589,66.8N,60.2W,03m10s,solar_eclipse
2624/1/12,T,1.0433,43.8S,8.4W,03m21s,solar_eclipse
2624/7/7,Am,0.9487,23.4N,110.2W,06m24s,solar_eclipse
2625/1/1,T,1.0361,6.8S,104.8E,03m32s,solar_eclipse
2625/6/26,A,0.972,24.6S,150.9W,03m17s,solar_eclipse
2625/12/21,P,0.971,66.1N,95.5W,,solar_eclipse
2626/5/17,P,0.7318,69.1N,53.1E,,solar_eclipse
2626/6/16,P,0.1621,66.5S,72.1E,,solar_eclipse
2626/11/11,P,0.5874,70.0S,56.1W,,solar_eclipse
2627/5/7,T,1.0688,40.8N,41.0W,05m22s,solar_eclipse
2627/10/31,A,0.9358,44.0S,89.1E,06m44s,solar_eclipse
2628/4/26,T,1.0392,4.0S,89.1E,03m53s,solar_eclipse
2628/10/19,A,0.9854,2.7N,39.0E,01m39s,solar_eclipse
2629/4/15,P,0.8209,71.5S,22.1W,,solar_eclipse
2629/10/8,T,1.0312,59.0N,106.3W,02m10s,solar_eclipse
2630/3/6,P,0.735,72.1N,64.3E,,solar_eclipse
2630/8/30,T,1.0568,56.1S,68.9E,03m53s,solar_eclipse
2631/2/23,A,0.9419,14.0N,126.3E,07m13s,solar_eclipse
2631/8/19,T,1.0249,1.2N,124.7W,02m36s,solar_eclipse
2632/2/12,A,0.9938,30.9S,40.1E,00m36s,solar_eclipse
2632/8/8,A,0.9695,51.2N,126.5E,02m49s,solar_eclipse
2633/1/31,T,1.0266,79.9S,64.6W,01m27s,solar_eclipse
2633/6/28,Pe,0.1291,66.7S,41.2W,,solar_eclipse
2633/7/28,P,0.333,69.4N,115.6W,,solar_eclipse
2633/12/23,P,0.8313,66.1N,137.9E,,solar_eclipse
2634/6/17,A,0.9862,19.8S,99.1W,01m36s,solar_eclipse
2634/12/12,A,0.9723,2.2N,36.7W,03m19s,solar_eclipse
2635/6/7,T,1.0447,28.8N,90.3E,04m04s,solar_eclipse
2635/12/1,A,0.9302,37.4S,103.5W,07m47s,solar_eclipse
2636/5/26,T,1.0661,71.8N,165.5E,03m48s,solar_eclipse
2636/11/19,As,0.9164,70.9S,163.3E,05m33s,solar_eclipse
2637/4/17,P,0.9013,61.6S,170.8E,,solar_eclipse
2637/10/10,P,0.6802,61.4N,147.6E,,solar_eclipse
2638/4/6,A,0.9635,11.6S,23.4W,03m52s,solar_eclipse
2638/9/29,T,1.0554,18.1N,118.4W,04m31s,solar_eclipse
2639/3/26,A,0.9281,21.4N,70.2W,07m58s,solar_eclipse
2639/9/19,T,1.0683,15.0S,29.4W,05m28s,solar_eclipse
2640/3/14,P,0.8439,61.0N,140.1W,,solar_eclipse
2640/9/8,P,0.8532,61.3S,30.9E,,solar_eclipse
2641/2/2,P,0.815,62.6S,167.5W,,solar_eclipse
2641/7/30,A,0.9545,68.1N,140.0W,03m20s,solar_eclipse
2642/1/22,T,1.0443,41.4S,138.1W,03m24s,solar_eclipse
2642/7/19,A,0.9493,26.6N,155.8E,06m00s,solar_eclipse
2643/1/12,T,1.0341,6.0S,27.0W,03m18s,solar_eclipse
2643/7/8,A,0.9768,18.2S,106.7E,02m44s,solar_eclipse
2644/1/2,A+,0.9759,65.0N,127.1E,-,solar_eclipse
2644/5/28,P,0.6236,68.2N,72.3W,,solar_eclipse
2644/6/26,P,0.3016,65.5S,46.7W,,solar_eclipse
2644/11/21,P,0.539,69.0S,177.5E,,solar_eclipse
2645/5/17,T,1.0707,47.4N,157.7W,05m17s,solar_eclipse
2645/11/10,A,0.9344,49.9S,23.6W,06m35s,solar_eclipse
2646/5/7,T,1.0396,2.1N,29.4W,04m00s,solar_eclipse
2646/10/30,A,0.9857,3.2S,79.4W,01m38s,solar_eclipse
2647/4/27,P,0.898,70.8S,148.5W,,solar_eclipse
2647/10/20,T,1.0324,50.5N,122.8E,02m27s,solar_eclipse
2648/3/16,P,0.6917,72.3N,64.5W,,solar_eclipse
2648/9/9,Ts,1.0479,70.1S,79.1W,02m48s,solar_eclipse
2649/3/5,A,0.946,19.0N,5.2E,06m25s,solar_eclipse
2649/8/30,T,1.0194,6.5S,124.2E,02m01s,solar_eclipse
2650/2/22,A,0.9984,26.2S,86.4W,00m09s,solar_eclipse
2650/8/19,A,0.9663,42.4N,23.7E,03m21s,solar_eclipse
2651/2/12,T,1.0298,76.6S,139.9E,01m41s,solar_eclipse
2651/8/8,P,0.4757,70.3N,135.6E,,solar_eclipse
2652/1/3,P,0.8144,67.2N,3.1W,,solar_eclipse
2652/6/28,A,0.9892,26.5S,154.7E,01m11s,solar_eclipse
2652/12/22,A,0.968,2.8N,162.0W,03m56s,solar_eclipse
2653/6/17,T,1.0493,25.5N,18.8W,04m37s,solar_eclipse
2653/12/12,A,0.9271,38.0S,141.1E,08m21s,solar_eclipse
2654/6/7,T,1.0703,70.6N,70.1E,04m12s,solar_eclipse
2654/12/1,A,0.9165,75.8S,53.4E,05m41s,solar_eclipse
2655/4/28,P,0.8094,62.0S,45.1E,,solar_eclipse
2655/5/27,Pb,0.0543,64.1N,62.4E,,solar_eclipse
2655/10/21,P,0.6123,61.7N,21.7E,,solar_eclipse
2656/4/16,A,0.9633,10.5S,136.2W,04m00s,solar_eclipse
2656/10/10,T,1.0539,16.7N,122.2E,04m28s,solar_eclipse
2657/4/6,A,0.9305,23.6N,179.4E,07m38s,solar_eclipse
2657/9/29,T,1.0647,16.4S,146.6W,05m11s,solar_eclipse
2658/3/26,P,0.9002,61.0N,96.4E,,solar_eclipse
2658/9/19,P,0.9564,61.1S,90.4W,,solar_eclipse
2659/2/13,P,0.8073,62.0S,54.6E,,solar_eclipse
2659/8/10,A,0.9487,67.6N,146.8E,03m30s,solar_eclipse
2660/2/3,T,1.0457,38.2S,91.5E,03m30s,solar_eclipse
2660/7/29,A,0.9495,28.9N,61.8E,05m42s,solar_eclipse
2661/1/22,T,1.0324,4.4S,158.8W,03m04s,solar_eclipse
2661/7/18,A,0.9811,13.2S,4.5E,02m12s,solar_eclipse
2662/1/12,A+,0.9787,64.1N,10.0W,-,solar_eclipse
2662/6/8,P,0.5068,67.2N,163.9E,,solar_eclipse
2662/7/7,P,0.446,64.6S,164.8W,,solar_eclipse
2662/12/2,P,0.5007,67.9S,50.2E,,solar_eclipse
2663/5/29,T,1.0719,53.7N,88.7E,05m07s,solar_eclipse
2663/11/21,A,0.9333,54.9S,136.6W,06m26s,solar_eclipse
2664/5/17,T,1.0395,7.9N,145.4W,04m02s,solar_eclipse
2664/11/10,A,0.9861,8.2S,160.4E,01m36s,solar_eclipse
2665/5/7,As,0.9668,66.3S,82.4E,02m35s,solar_eclipse
2665/10/30,T,1.033,43.6N,6.1W,02m40s,solar_eclipse
2666/3/27,P,0.6371,72.2N,168.8E,,solar_eclipse
2666/9/20,P,0.9186,72.2S,136.0E,,solar_eclipse
2666/10/20,Pb,0.0226,71.3N,154.0E,,solar_eclipse
2667/3/16,A,0.9506,24.6N,114.3W,05m36s,solar_eclipse
2667/9/10,H,1.0134,14.2S,11.7E,01m22s,solar_eclipse
2668/3/5,H,1.0035,21.0S,147.7E,00m21s,solar_eclipse
2668/8/29,A,0.9627,33.7N,80.2W,03m59s,solar_eclipse
2669/2/22,T,1.0333,72.2S,7.0W,01m58s,solar_eclipse
2669/8/18,P,0.6161,71.1N,25.7E,,solar_eclipse
2670/1/13,P,0.8013,68.3N,145.2W,,solar_eclipse
2670/7/9,A,0.9915,35.0S,48.0E,00m52s,solar_eclipse
2671/1/3,A,0.9643,4.0N,71.7E,04m27s,solar_eclipse
2671/6/28,T,1.0534,21.1N,128.0W,05m07s,solar_eclipse
2671/12/23,A,0.9246,37.8S,24.7E,08m52s,solar_eclipse
2672/6/17,T,1.0735,67.3N,28.6W,04m36s,solar_eclipse
2672/12/11,A,0.9165,80.5S,59.4W,05m47s,solar_eclipse
2673/5/8,P,0.708,62.7S,79.1W,,solar_eclipse
2673/6/7,P,0.1665,64.9N,60.3W,,solar_eclipse
2673/10/31,P,0.5544,62.2N,106.2W,,solar_eclipse
2674/4/28,A,0.9631,10.2S,113.0E,04m09s,solar_eclipse
2674/10/21,T,1.0522,15.4N,0.5E,04m25s,solar_eclipse
2675/4/17,A,0.9331,25.3N,72.2E,07m23s,solar_eclipse
2675/10/11,T,1.0608,18.3S,94.2E,04m54s,solar_eclipse
2676/4/5,An,0.9336,61.9N,17.3W,04m25s,solar_eclipse
2676/9/29,T,1.0089,60.1S,173.0E,00m33s,solar_eclipse
2677/2/24,P,0.7915,61.6S,81.9W,,solar_eclipse
2677/8/20,P,0.9182,61.7N,81.5E,,solar_eclipse
2678/2/13,T,1.0475,34.8S,38.7W,03m38s,solar_eclipse
2678/8/9,A,0.9492,30.4N,32.2W,05m30s,solar_eclipse
2679/2/3,T,1.0312,2.1S,69.7E,02m54s,solar_eclipse
2679/7/29,A,0.9846,9.5S,97.5W,01m44s,solar_eclipse
2680/1/23,An,0.9636,62.1N,144.2W,02m46s,solar_eclipse
2680/6/18,P,0.3827,66.2N,41.5E,,solar_eclipse
2680/7/18,P,0.5923,63.7S,77.3E,,solar_eclipse
2680/12/13,P,0.4715,66.8S,78.3W,,solar_eclipse
2681/6/8,T,1.0724,59.7N,21.1W,04m54s,solar_eclipse
2681/12/2,A,0.9326,58.6S,110.4E,06m18s,solar_eclipse
2682/5/29,T,1.039,13.5N,100.9E,03m59s,solar_eclipse
2682/11/21,A,0.9866,12.2S,38.4E,01m32s,solar_eclipse
2683/5/18,A,0.9706,49.7S,42.7W,02m44s,solar_eclipse
2683/11/10,T,1.0331,37.9N,135.4W,02m49s,solar_eclipse
2684/4/7,P,0.5732,71.9N,44.0E,,solar_eclipse
2684/10/1,P,0.8161,72.1S,4.5E,,solar_eclipse
